31560,金力,0.009754,684
31910,靳凤艳,0.009754,685
33177,康国政,0.009754,686
34336,孔宏智,0.009754,687
34818,拉格朗,0.009754,688
35340,来鲁华,0.009754,689
35402,赖欣怡,0.009754,690
35415,赖毓霄,0.009754,691
35988,雷霆,0.009754,692
36360,李澄宇,0.009754,693
36656,李国学,0.009754,694
36721,李洪英,0.009754,695
37005,李钧敏,0.009754,696
37100,李丽香,0.009754,697
37338,李庆,0.009754,698
37954,李兴冀,0.009754,699
38064,李燕乐,0.009754,700
38445,李忠勤,0.009754,701
39232,梁旭方,0.009754,702
39321,廖宏,0.009754,703
39749,林金星,0.009754,704
39919,林杉,0.009754,705
40462,刘春太,0.009754,706
40466,刘春岩,0.009754,707
40516,刘登宇,0.009754,708
40550,刘方明,0.009754,709
40680,刘洪波,0.009754,710
40813,刘建胜,0.009754,711
40857,刘进轩,0.009754,712
40953,刘丽华,0.009754,713
40965,刘利新,0.009754,714
40976,刘立业,0.009754,715
41166,刘润球,0.009754,716
41262,刘四明,0.009754,717
41493,刘兴起,0.009754,718
41535,刘勋,0.009754,719
41550,刘亚雄,0.009754,720
41569,刘燕,0.009754,721
41639,刘永杰,0.009754,722
41816,刘志宏,0.009754,723
41965,刘睿,0.009754,724
42202,卢灿忠,0.009754,725
42848,陆华良,0.009754,726
42872,陆静怡,0.009754,727
42948,陆文聪,0.009754,728
43139,吕美霞,0.009754,729
43197,吕雪峰,0.009754,730
43510,罗福强,0.009754,731
43821,罗书平,0.009754,732
45669,马学虎,0.009754,733
45824,马婧薇,0.009754,734
46138,满孝勇,0.009754,735
46836,孟庆勇,0.009754,736
47172,米提·哈力克,0.009754,737
49169,宁永强,0.009754,738
49705,帕雷托,0.009754,739
50031,潘良明,0.009754,740
51548,钱立军,0.009754,741
51734,乔飞,0.009754,742
52089,秦渊,0.009754,743
52294,邱维宝,0.009754,744
52379,曲荣海,0.009754,745
52532,饶卫雄,0.009754,746
52537,饶宇,0.009754,747
52714,任新国,0.009754,748
52929,阮祥燕,0.009754,749
54312,邵华,0.009754,750
54489,申文杰,0.009754,751
54627,沈金花,0.009754,752
54665,沈明武,0.009754,753
54675,沈奇泰松,0.009754,754
54723,沈锡中,0.009754,755
54952,施刚,0.009754,756
54976,施建农,0.009754,757
55200,施章杰,0.009754,758
55217,施炜,0.009754,759
55241,石丹,0.009754,760
55600,史玉,0.009754,761
56373,宋鸿武,0.009754,762
56414,宋俊峰,0.009754,763
56461,宋萍,0.009754,764
56498,宋巍,0.009754,765
56504,宋卫国,0.009754,766
57137,隋新兵,0.009754,767
57382,孙丽明,0.009754,768
57435,孙其诚,0.009754,769
57484,孙胜童,0.009754,770
57550,孙文静,0.009754,771
57671,孙有斌,0.009754,772
58250,谭国平,0.009754,773
58537,唐成颖,0.009754,774
58553,唐定中,0.009754,775
58896,陶友田,0.009754,776
59157,田朝光,0.009754,777
59308,田晓华,0.009754,778
60069,万毕乐,0.009754,779
60295,汪欣,0.009754,780
60469,王昌河,0.009754,781
60525,王崇骏,0.009754,782
60730,王高歌,0.009754,783
60734,王根厚,0.009754,784
60809,王海辉,0.009754,785
60992,王佳伟,0.009754,786
61025,王健君,0.009754,787
61102,王解,0.009754,788
61139,王进廷,0.009754,789
61145,王晋军,0.009754,790
61469,王沫然,0.009754,791
61818,王苏宁,0.009754,792
61908,王伟铭,0.009754,793
61910,王伟胜,0.009754,794
61926,王卫强,0.009754,795
61951,王文平,0.009754,796
61967,王闻,0.009754,797
62033,王晓冰,0.009754,798
62225,王绪高,0.009754,799
62500,王玉忠,0.009754,800
62767,王宗志,0.009754,801
63056,危银涛,0.009754,802
63173,韦习成,0.009754,803
